Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Potassium Channels	1/103	0.7095204573925716	0.7382848002598381	0	0	0.8132704558616696	0.27908672799367884	GNB2
Initial Triggering of Complement	1/104	0.7129950411280972	0.7410657120386521	0	0	0.8053336610544427	0.27242892602586416	CFP
Phospholipid Metabolism	2/211	0.7183990268687778	0.7457715539060245	0	0	0.7928391857919066	0.2622157963432853	ABHD3;PTEN
Toll Like Receptor 3 (TLR3) Cascade	1/106	0.7198205323658602	0.7457715539060245	0	0	0.7899136025718304	0.25968674988533125	IKBIP
DNA Repair	3/312	0.720706473761557	0.7457715539060245	0	0	0.803676926254906	0.2632229467394193	UBXN1;SUMO2;ACTB
Role of Phospholipids in Phagocytosis	1/107	0.7231724159088722	0.7457715539060245	0	0	0.7824217817052782	0.2535888555195304	PRKCD
Sphingolipid Metabolism	1/107	0.7231724159088722	0.7457715539060245	0	0	0.7824217817052782	0.2535888555195304	SPNS2
Toll Like Receptor 7 8 (TLR7 8) Cascade	1/107	0.7231724159088722	0.7457715539060245	0	0	0.7824217817052782	0.2535888555195304	IKBIP
Transport of Inorganic Cations Anions and Amino Acids Oligopeptides	1/107	0.7231724159088722	0.7457715539060245	0	0	0.7824217817052782	0.2535888555195304	SLC20A2
MyD88-independent TLR4 Cascade	1/110	0.7329903549184643	0.7533738464345506	0	0	0.7607711067239578	0.2363128022957486	IKBIP
TRIF (TICAM1)-mediated TLR4 Signaling	1/110	0.7329903549184643	0.7533738464345506	0	0	0.7607711067239578	0.2363128022957486	IKBIP
Toll Like Receptor 9 (TLR9) Cascade	1/110	0.7329903549184643	0.7533738464345506	0	0	0.7607711067239578	0.2363128022957486	IKBIP
Mitotic Spindle Checkpoint	1/111	0.7361853245997985	0.7541410642241838	0	0	0.7538166474875335	0.23087398173904908	NUP98
PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	1/111	0.7361853245997985	0.7541410642241838	0	0	0.7538166474875335	0.23087398173904908	FGF23
Phase II - Conjugation of Compounds	1/111	0.7361853245997985	0.7541410642241838	0	0	0.7538166474875335	0.23087398173904908	TRMT112
Signaling by NTRK1 (TRKA)	1/115	0.7485889772013395	0.7659980231827661	0	0	0.7272188911096307	0.21057728958998892	ID2
EML4 and NUDC in Mitotic Spindle Formation	1/116	0.7515980528559391	0.7673774594904835	0	0	0.7208585580627408	0.20584375786772555	NUP98
HDR Through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	1/116	0.7515980528559391	0.7673774594904835	0	0	0.7208585580627408	0.20584375786772555	SUMO2
Cell Junction Organization	1/119	0.7604117838461041	0.7746642649104744	0	0	0.7024243724522634	0.19239064401727374	ACTB
Chromosome Maintenance	1/119	0.7604117838461041	0.7746642649104744	0	0	0.7024243724522634	0.19239064401727374	H3-3A
Homology Directed Repair	1/122	0.7689140532643215	0.7824631995773491	0	0	0.6849042786902395	0.17997646153510188	SUMO2
Glycerophospholipid Biosynthesis	1/128	0.7850276702371822	0.7979819222212943	0	0	0.6523472540615968	0.15789172424126038	ABHD3
Formation of the Cornified Envelope	1/129	0.7876023000661984	0.7997192585287553	0	0	0.6472178270042194	0.15453103049578418	PPL
Cardiac Conduction	1/130	0.7901462223867117	0.801421635000353	0	0	0.6421679259477316	0.15125447310807064	WWTR1
Degradation of the Extracellular Matrix	1/140	0.8139746758140345	0.8246848689168507	0	0	0.5956652399599308	0.12260340812911412	CD44
Neuronal System	3/411	0.8700722903442587	0.8805550890231051	0	0	0.6055694618272841	0.08428253906901623	GNB2;PRKAB1;NCALD
HCMV Late Events	1/171	0.8720220162121034	0.8815627384901352	0	0	0.48627450980392156	0.06659072675621759	NUP98
Ion Channel Transport	1/184	0.8906192623197201	0.8993794517851601	0	0	0.4514306794862927	0.05229294345333923	ATP13A4
Peptide Ligand-Binding Receptors	1/198	0.9076470854274378	0.9155741342084635	0	0	0.41904945490372464	0.04060574482993484	ANXA1
Cilium Assembly	1/200	0.9098537308828671	0.9167991792102171	0	0	0.4147954964696902	0.03918632274842488	EXOC4
HCMV Early Events	1/205	0.9151433281408939	0.9211246570829913	0	0	0.40452552328948455	0.03587113217019531	NUP98
GPCR Ligand Binding	3/467	0.9188255733593089	0.9238246243569114	0	0	0.5309427732942039	0.04494907103465625	ANXA1;GNB2;GNAS
Keratinization	1/217	0.9266110435843616	0.9306397872521197	0	0	0.38181747147991874	0.029102657515176544	PPL
Biological Oxidations	1/222	0.9309209422261082	0.9339532579988317	0	0	0.3730836053993165	0.026705668592285483	TRMT112
Sensory Perception	4/640	0.9488549248731352	0.9509131785062656	0	0	0.5140568725474386	0.026987658681230438	FNTA;CAPZB;SPTAN1;ACTB
HCMV Infection	1/259	0.9558798967111192	0.9569155195677942	0	0	0.31897425833251564	0.014393077014787831	NUP98
Class A 1 (Rhodopsin-like Receptors)	1/333	0.9820472320120869	0.9820472320120869	0	0	0.24693711555081083	0.004473481674291441	ANXA1
